Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Wnt signaling pathway, planar cell polarity pathway (GO:0060071)	3/85	0.11309757245631039	0.41037209163348126	0	0	2.6322701688555346	5.7370443091487155	PSMB5;PSMB2;PSMC1
ATP-dependent chromatin remodeling (GO:0043044)	2/42	0.1141214640600003	0.41037209163348126	0	0	3.591970802919708	7.796343617515115	NASP;INO80
regulation of nervous system development (GO:0051960)	2/42	0.1141214640600003	0.41037209163348126	0	0	3.591970802919708	7.796343617515115	DOCK7;DLL1
translesion synthesis (GO:0019985)	2/42	0.1141214640600003	0.41037209163348126	0	0	3.591970802919708	7.796343617515115	RFC5;VCP
mitochondrial gene expression (GO:0140053)	2/42	0.1141214640600003	0.41037209163348126	0	0	3.591970802919708	7.796343617515115	RARS2;MRPS21
response to interleukin-1 (GO:0070555)	3/86	0.11605634204117006	0.41037209163348126	0	0	2.600423672712829	5.600479151444633	IGBP1;ZC3H12A;RC3H1
adenosine metabolic process (GO:0046085)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	ADA2
anoikis (GO:0043276)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	MAP3K7
regulation of actin filament organization (GO:0110053)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	NAA80
bone resorption (GO:0045453)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	ACP5
regulation of cellular response to oxidative stress (GO:1900407)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	ALOX5
regulation of dendritic cell antigen processing and presentation (GO:0002604)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	CCR7
regulation of DNA-directed DNA polymerase activity (GO:1900262)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	RFC5
regulation of DNA-templated transcription in response to stress (GO:0043620)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	INO80
regulation of leukocyte degranulation (GO:0043300)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	FER
cilium movement involved in cell motility (GO:0060294)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	GAS8
regulation of nuclear cell cycle DNA replication (GO:0033262)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	INO80
regulation of respiratory burst (GO:0060263)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	NOXA1
regulation of sterol biosynthetic process (GO:0106118)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	SEC14L2
fructose 1,6-bisphosphate metabolic process (GO:0030388)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	PFKP
glucosamine-containing compound catabolic process (GO:1901072)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	CHI3L2
hepoxilin biosynthetic process (GO:0051122)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	ALOX5
hepoxilin metabolic process (GO:0051121)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	ALOX5
IMP metabolic process (GO:0046040)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	ADSS2
sensory organ morphogenesis (GO:0090596)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	COL5A1
short-chain fatty acid metabolic process (GO:0046459)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	MMUT
isoprenoid biosynthetic process (GO:0008299)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	MVD
type B pancreatic cell differentiation (GO:0003309)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	DLL1
negative regulation of alpha-beta T cell activation (GO:0046636)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	TNFRSF14
negative regulation of mRNA 3'-end processing (GO:0031441)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	CCNT1
negative regulation of nitric oxide biosynthetic process (GO:0045019)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	ZC3H12A
negative regulation of nitric oxide metabolic process (GO:1904406)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	ZC3H12A
negative regulation of protein activation cascade (GO:2000258)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	F10
phosphorylation of RNA polymerase II C-terminal domain (GO:0070816)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	CDK12
positive regulation of ATP biosynthetic process (GO:2001171)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	VCP
positive regulation of autophagosome assembly (GO:2000786)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	RAB3GAP1
positive regulation of CD8-positive, alpha-beta T cell activation (GO:2001187)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	RUNX3
positive regulation of DNA-directed DNA polymerase activity (GO:1900264)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	RFC5
positive regulation of mast cell degranulation (GO:0043306)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	SPHK2
positive regulation of membrane potential (GO:0045838)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	VCP
positive regulation of protein kinase C signaling (GO:0090037)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	SPHK2
postsynaptic membrane assembly (GO:0097104)	1/9	0.11758230397558543	0.41037209163348126	0	0	8.961818181818181	19.18381794231652	NLGN2
ubiquitin-dependent protein catabolic process (GO:0006511)	8/354	0.11829949118054885	0.41037209163348126	0	0	1.6718143387110689	3.5685475721477986	VCP;PSMB5;PSMB2;KLHL25;PSMC1;SIAH1;RC3H1;RNF111
regulation of cytokine production involved in inflammatory response (GO:1900015)	2/43	0.11864574820372441	0.41037209163348126	0	0	3.5041837279686665	7.469564049794317	ALOX5;ZC3H12A
DNA synthesis involved in DNA repair (GO:0000731)	2/43	0.11864574820372441	0.41037209163348126	0	0	3.5041837279686665	7.469564049794317	RFC5;VCP
lipid modification (GO:0030258)	2/43	0.11864574820372441	0.41037209163348126	0	0	3.5041837279686665	7.469564049794317	ALOX5;DGKQ
tRNA aminoacylation for protein translation (GO:0006418)	2/43	0.11864574820372441	0.41037209163348126	0	0	3.5041837279686665	7.469564049794317	RARS2;SARS1
membrane organization (GO:0061024)	6/242	0.11926278695590492	0.4117352663692643	0	0	1.8350282485875706	3.902051644244536	BAIAP2L2;RABEP1;SAR1B;STAM2;VAMP3;REPS1
regulation of establishment of planar polarity (GO:0090175)	3/88	0.12206009517585024	0.41532158372206507	0	0	2.538978668390433	5.340085993879494	PSMB5;PSMB2;PSMC1
retrograde transport, endosome to Golgi (GO:0042147)	3/88	0.12206009517585024	0.41532158372206507	0	0	2.538978668390433	5.340085993879494	TBC1D10C;SNX5;VAMP3
positive regulation of cell-matrix adhesion (GO:0001954)	2/44	0.12321415838194873	0.41532158372206507	0	0	3.4205769899200558	7.162111208497467	COL16A1;CCR7
collagen fibril organization (GO:0030199)	3/89	0.12510398737556122	0.41532158372206507	0	0	2.5093278814209046	5.215913998771983	COL16A1;COL27A1;COL5A1
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146)	3/89	0.12510398737556122	0.41532158372206507	0	0	2.5093278814209046	5.215913998771983	PSMB5;PSMB2;PSMC1
regulation of insulin receptor signaling pathway (GO:0046626)	2/45	0.1278246268853821	0.41532158372206507	0	0	3.3408589373620776	6.8724677469372955	OGT;SNX5
mitotic G2/M transition checkpoint (GO:0044818)	2/45	0.1278246268853821	0.41532158372206507	0	0	3.3408589373620776	6.8724677469372955	HUS1;NAE1
regulation of mRNA splicing, via spliceosome (GO:0048024)	3/90	0.12817515991899775	0.41532158372206507	0	0	2.4803587217380323	5.095543576554222	CELF4;SRSF3;LARP7
positive regulation of autophagy (GO:0010508)	3/90	0.12817515991899775	0.41532158372206507	0	0	2.4803587217380323	5.095543576554222	PLK2;ZC3H12A;MAP3K7
protein complex oligomerization (GO:0051259)	3/90	0.12817515991899775	0.41532158372206507	0	0	2.4803587217380323	5.095543576554222	ZC3H12A;PRF1;NOL3
adherens junction assembly (GO:0034333)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	PAK2
Rap protein signal transduction (GO:0032486)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	PLK2
apical protein localization (GO:0045176)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	GOPC
cellular response to leucine (GO:0071233)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	UBR2
defense response to tumor cell (GO:0002357)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	PRF1
DNA replication-dependent nucleosome assembly (GO:0006335)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	NASP
DNA replication-dependent nucleosome organization (GO:0034723)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	NASP
dosage compensation (GO:0007549)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	METTL3
regulation of phospholipid metabolic process (GO:1903725)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	MTMR1
endodermal cell fate commitment (GO:0001711)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	CDC73
fructose 6-phosphate metabolic process (GO:0006002)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	PFKP
genetic imprinting (GO:0071514)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	CTCF
response to leucine (GO:0043201)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	UBR2
histone H2B ubiquitination (GO:0033523)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	CDC73
I-kappaB phosphorylation (GO:0007252)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	MAP3K7
sarcoplasmic reticulum calcium ion transport (GO:0070296)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	NOL3
SNARE complex assembly (GO:0035493)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	VAMP3
lipid phosphorylation (GO:0046834)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	DGKQ
lung epithelium development (GO:0060428)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	PKD1
myelin maintenance (GO:0043217)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	MYRF
negative regulation of alpha-beta T cell proliferation (GO:0046642)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	TNFRSF14
pinocytosis (GO:0006907)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	SNX5
positive regulation of mesenchymal cell proliferation (GO:0002053)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	CHRD
positive regulation of mRNA 3'-end processing (GO:0031442)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	CDC73
positive regulation of receptor recycling (GO:0001921)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	VAMP3
positive regulation of RIG-I signaling pathway (GO:1900246)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	PUM2
positive regulation of skeletal muscle tissue development (GO:0048643)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	DLL1
presynaptic membrane assembly (GO:0097105)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	NLGN2
primary miRNA processing (GO:0031053)	1/10	0.12976513169934814	0.41532158372206507	0	0	7.965656565656565	16.266102840447306	METTL3
neutrophil degranulation (GO:0043312)	10/481	0.13064768290505033	0.41532158372206507	0	0	1.5367239755439555	3.127619042225566	SNAP25;VCP;ALOX5;P2RX1;TBC1D10C;HLA-C;STOM;ADA2;ITGAL;SLC2A5
positive regulation of supramolecular fiber organization (GO:1902905)	3/91	0.13127306384369558	0.41532158372206507	0	0	2.452047952047952	4.978823704444116	BAIAP2L2;FER;CCR7
regulation of small GTPase mediated signal transduction (GO:0051056)	4/141	0.13127466036248145	0.41532158372206507	0	0	2.1025118076427654	4.26907349778913	NET1;ARHGEF16;ARHGDIG;RHOV
cellular response to tumor necrosis factor (GO:0071356)	5/194	0.1313982387609402	0.41532158372206507	0	0	1.9070071653097482	3.870314095862386	PSMB5;PSMB2;PSMC1;ZC3H12A;TNFRSF14
alpha-amino acid metabolic process (GO:1901605)	2/46	0.1324751343157484	0.41532158372206507	0	0	3.2647644326476444	6.599265267556147	MMUT;NAT8L
positive regulation of organelle assembly (GO:1902117)	2/46	0.1324751343157484	0.41532158372206507	0	0	3.2647644326476444	6.599265267556147	CNOT2;RAB3GAP1
postreplication repair (GO:0006301)	2/46	0.1324751343157484	0.41532158372206507	0	0	3.2647644326476444	6.599265267556147	RFC5;VCP
posttranscriptional regulation of gene expression (GO:0010608)	2/46	0.1324751343157484	0.41532158372206507	0	0	3.2647644326476444	6.599265267556147	RC3H1;PUM2
regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	3/92	0.1343971494196646	0.41532158372206507	0	0	2.424373379429559	4.865610847471678	DGKQ;TNFRSF14;PAK2
neutrophil activation involved in immune response (GO:0002283)	10/485	0.13567424282276447	0.41532158372206507	0	0	1.5234665611396914	3.043122231408808	SNAP25;VCP;ALOX5;P2RX1;TBC1D10C;HLA-C;STOM;ADA2;ITGAL;SLC2A5
negative regulation of cold-induced thermogenesis (GO:0120163)	2/47	0.1371637085916425	0.41532158372206507	0	0	3.1920519059205192	6.3412668369827365	DOCK7;ACOT11
neutrophil mediated immunity (GO:0002446)	10/488	0.13951095693513785	0.41532158372206507	0	0	1.5136691100135276	2.981341049678234	SNAP25;VCP;ALOX5;P2RX1;TBC1D10C;HLA-C;STOM;ADA2;ITGAL;SLC2A5
regulation of signal transduction (GO:0009966)	5/198	0.13964746917671073	0.41532158372206507	0	0	1.8671013135001817	3.675639331407698	ELF1;DGKQ;RFNG;OGT;DLL1
nucleosome organization (GO:0034728)	3/94	0.14072166406061626	0.41532158372206507	0	0	2.3708489312884917	4.649166837238461	NASP;CTCF;INO80
camera-type eye morphogenesis (GO:0048593)	1/11	0.14178036250178633	0.41532158372206507	0	0	7.168727272727272	14.003937837487621	TH
cell proliferation in forebrain (GO:0021846)	1/11	0.14178036250178633	0.41532158372206507	0	0	7.168727272727272	14.003937837487621	DOCK7
cell-cell junction maintenance (GO:0045217)	1/11	0.14178036250178633	0.41532158372206507	0	0	7.168727272727272	14.003937837487621	NLGN2
regulation of dendritic cell apoptotic process (GO:2000668)	1/11	0.14178036250178633	0.41532158372206507	0	0	7.168727272727272	14.003937837487621	CCR7
regulation of histone H3-K9 acetylation (GO:2000615)	1/11	0.14178036250178633	0.41532158372206507	0	0	7.168727272727272	14.003937837487621	SPHK2
central nervous system myelination (GO:0022010)	1/11	0.14178036250178633	0.41532158372206507	0	0	7.168727272727272	14.003937837487621	MYRF
regulation of mesenchymal cell proliferation (GO:0010464)	1/11	0.14178036250178633	0.41532158372206507	0	0	7.168727272727272	14.003937837487621	CHRD
regulation of microtubule-based movement (GO:0060632)	1/11	0.14178036250178633	0.41532158372206507	0	0	7.168727272727272	14.003937837487621	IGBP1
regulation of monocyte chemotactic protein-1 production (GO:0071637)	1/11	0.14178036250178633	0.41532158372206507	0	0	7.168727272727272	14.003937837487621	OAS1
regulation of mRNA 3'-end processing (GO:0031440)	1/11	0.14178036250178633	0.41532158372206507	0	0	7.168727272727272	14.003937837487621	CDC73
regulation of myeloid leukocyte mediated immunity (GO:0002886)	1/11	0.14178036250178633	0.41532158372206507	0	0	7.168727272727272	14.003937837487621	FER
regulation of pH (GO:0006885)	1/11	0.14178036250178633	0.41532158372206507	0	0	7.168727272727272	14.003937837487621	ATP6V1B1
embryonic eye morphogenesis (GO:0048048)	1/11	0.14178036250178633	0.41532158372206507	0	0	7.168727272727272	14.003937837487621	TH
regulation of protein localization to Cajal body (GO:1904869)	1/11	0.14178036250178633	0.41532158372206507	0	0	7.168727272727272	14.003937837487621	LARP7
